id;url;title;date_modified
74-20094990;https://yle.fi/a/74-20094990;Ruotsin valtiopäivät hyväksyi DCA-sopimuksen;19.6.2024 0:30
74-20093440;https://yle.fi/a/74-20093440;Korkea tiedustelulähde Ylelle: Lähes kaikki Venäjän lähialueen maajoukot ovat nyt Ukrainassa;19.6.2024 5:30
74-20095044;https://yle.fi/a/74-20095044;Suomen uusi ulko- ja turvallisuuspoliittinen selonteko on mullistava verrattuna Marinin hallituksen aikaiseen;20.6.2024 11:30
74-20095479;https://yle.fi/a/74-20095479;Romanian presidentti vetäytyy Nato-johtajakisasta – Rutten valinta näyttää todennäköiseltä;20.6.2024 15:02
74-20095483;https://yle.fi/a/74-20095483;Stubb tapasi Ruotsin ja Norjan pääministerit, tuomitsi rasistiset teot ja sai reippaan venekyydin;20.6.2024 15:11
74-20095354;https://yle.fi/a/74-20095354;Nato-esikunta kiinnostaa myös Suomen suurinta varuskuntakaupunkia: ”Paikalliset ovat tottuneet armeijan edustajiin”;20.6.2024 17:28
74-20095529;https://yle.fi/a/74-20095529;Tutkija: Turvallisuusselonteon suurin muutos on suora puhe Venäjästä;20.6.2024 18:58
74-20095542;https://yle.fi/a/74-20095542;Putin Vietnamissa: Etelä-Korean asetoimitukset Ukrainaan olisivat ”iso virhe”;20.6.2024 19:59
74-20095692;https://yle.fi/a/74-20095692;Britannian politiikassa kuohuu: Farage syyttää länttä Ukrainan sodan aiheuttajaksi;22.6.2024 17:39
74-20094909;https://yle.fi/a/74-20094909;Carlos tuli Helsinkiin pakoon Espanjan kuumuutta – Suomeen odotetaan tänä kesänä 1,8 miljoonaa turistia;22.6.2024 20:22
74-20095762;https://yle.fi/a/74-20095762;Britannian Farage puolustelee arvioitaan lännen vastuusta Venäjän hyökkäyksessä;23.6.2024 16:44
74-20095922;https://yle.fi/a/74-20095922;Kemijärven kaupunginjohtajaksi valittiin Dina Solatie;24.6.2024 16:41
74-20096055;https://yle.fi/a/74-20096055;Perustuslakivaliokunta: Suomen ja Yhdysvaltojen DCA-sopimus hyväksyttävä kahden kolmasosan määräenemmistöllä;24.6.2024 20:25
74-20096094;https://yle.fi/a/74-20096094;Tutkimus: Alueelliset puolustusyhteistyöjärjestelyt hyväksi sekä Suomelle että Natolle;25.6.2024 8:11
74-20096406;https://yle.fi/a/74-20096406;Mark Rutte valittiin virallisesti Naton pääsihteeriksi – onnitteluja niin Ukrainasta kuin Suomestakin;26.6.2024 11:25
74-20096587;https://yle.fi/a/74-20096587;The Times: Venäjän ”varjoparlamentin” poliitikot suunnittelevat Putinin salamurhaa – tästä on kyse;27.6.2024 8:04
74-20096659;https://yle.fi/a/74-20096659;SVT: Venäläiskoneet lensivät useita kertoja läheltä ruotsalaisalusten yli;27.6.2024 11:29
74-20096474;https://yle.fi/a/74-20096474;Tässä on Juan Carlos I, valtava Espanjan Armadan sotalaiva – hyppää kyytiin ja kurkista sisään;27.6.2024 11:49
74-20096201;https://yle.fi/a/74-20096201;Yle kokosi huipputiimin Yhdysvaltain presidentinvaaleihin;27.6.2024 13:58
74-20096765;https://yle.fi/a/74-20096765;Ruotsin puolustusvoimien komentaja Ylelle: Ukrainan sota voi laajentua myös muihin maihin;27.6.2024 18:24
74-20096578;https://yle.fi/a/74-20096578;Riihimäelle sijoittunut puolustusalan startup tuo sotilaskoulutukseen virtuaalitekniikkaa;28.6.2024 13:34
74-20096586;https://yle.fi/a/74-20096586;Naton tulevaan esikuntakaupunkiin tarvitaan myös englanninkielisiä kouluja ja asuntoja – tällainen esikunta olisi;28.6.2024 15:37
74-20097129;https://yle.fi/a/74-20097129;Tanska: Putinin väite ydinohjuksista on väärä;29.6.2024 20:42
74-20096935;https://yle.fi/a/74-20096935;Mitä väliä sillä on suomalaisille, voittaako Trump vai Biden? Asiantuntijat vastaavat kolmeen kysymykseen;1.7.2024 12:04
74-20097422;https://yle.fi/a/74-20097422;Ranskan mahdollinen vaalivoittaja on tiukasti kytköksissä Putiniin, sanoo tutkija;2.7.2024 5:20
74-20094594;https://yle.fi/a/74-20094594;Jari Ehrnroothin kolumni: Emme voi loputtomiin elää muita kansoja uhkailevan Venäjän ehdoilla;2.7.2024 6:45
74-20097492;https://yle.fi/a/74-20097492;Unkarin Orbán presidentti Zelenskyin vieraana Kiovassa – taustalla hyiset välit, koska Orbán ei halua tukea Ukrainaa;2.7.2024 9:11
74-20097494;https://yle.fi/a/74-20097494;Vesilaitosten murrot voivat olla Venäjän pelottelua, arvioivat asiantuntijat;2.7.2024 13:13
74-20097579;https://yle.fi/a/74-20097579;Presidentti Stubb ensi viikolla Nato-huippukokoukseen Washingtoniin;2.7.2024 14:14
74-20097620;https://yle.fi/a/74-20097620;HS: Naton huippuvirkaan valitaan suomalainen;2.7.2024 16:01
74-20097625;https://yle.fi/a/74-20097625;Hollannin uusi pääministeri on Dick Schoof;2.7.2024 16:07
74-20096893;https://yle.fi/a/74-20096893;Salainen laboratorio Latviassa valmistaa tonnin drooneja rintamalle;3.7.2024 5:20
74-20097679;https://yle.fi/a/74-20097679;Kysely: Eurooppalaisilla ja Ukrainalla eri näkemykset sodan loppumisesta – tutkija: Ukrainalaiset eivät halua suomettua;3.7.2024 10:00
74-20097786;https://yle.fi/a/74-20097786;Reuters: Nato tukee Ukrainaa 40 miljardilla eurolla ensi vuonna;3.7.2024 12:51
74-20096628;https://yle.fi/a/74-20096628;”Venäjä on arvaamaton, ja meno synkkenee” – puolustusministeri Häkkänen kertoo, miksi Suomi haluaakin Nato-joukkoja;3.7.2024 13:50
74-20097795;https://yle.fi/a/74-20097795;Lue tästä päivän tärkeimmät uutiset: Suomi haluaakin Nato-joukkoja ja neljä muuta;3.7.2024 20:30
74-20098209;https://yle.fi/a/74-20098209;Analyysi: Brittivaalit näyttävät vasemmiston juhlalta, mutta vaalien varjoissa tapahtui jotain ihan muuta;5.7.2024 12:31
74-20098217;https://yle.fi/a/74-20098217;Putin: Olen valmis keskustelemaan Ukrainan tilanteen ”nyansseista” – Orban sanoi Unkarin puhuvan kaikkien kanssa;5.7.2024 12:37
74-20098222;https://yle.fi/a/74-20098222;Eversti Jarkko Karsikas nimitettiin kenraaliksi Naton komentorakenteeseen;5.7.2024 12:51
74-20098159;https://yle.fi/a/74-20098159;Presidentti Alexander Stubb: Suomi ei ole sodassa Venäjän kanssa;5.7.2024 13:28
74-20098268;https://yle.fi/a/74-20098268;Stoltenberg: Ukrainaa valmistellaan liittymään Natoon;5.7.2024 14:36
74-20098343;https://yle.fi/a/74-20098343;Starmer ja Biden toistivat vankkumattoman sitoutumisensa Ukrainaan;5.7.2024 23:13
74-20098447;https://yle.fi/a/74-20098447;Nato kokoontuu Washingtoniin alkavalla viikolla;7.7.2024 8:04
74-20098452;https://yle.fi/a/74-20098452;Politico: Myös Yhdysvaltojen Nato-liittolaiset ovat huolissaan Bidenin kunnosta;7.7.2024 9:21
74-20097942;https://yle.fi/a/74-20097942;Suomi on kova kärkikastin Nato-maa: tuoreet luvut näyttävät faktat;7.7.2024 11:06
74-20098518;https://yle.fi/a/74-20098518;Tällainen on Ranskan vasemmistokoalition johtohahmo Jean-Luc Mélenchon – radikaaleja näkemyksiä Natosta ja taloudesta;7.7.2024 22:28
74-20098527;https://yle.fi/a/74-20098527;Unkarin pääministeri Viktor Orbán saapui Pekingiin, jatkaa ”rauhantehtäväänsä”;8.7.2024 2:40
74-20098298;https://yle.fi/a/74-20098298;Naisten innossa hakea armeijaan tapahtui nopea käänne – everstiluutnantti hakee selitystä sodasta;8.7.2024 6:26
74-20098566;https://yle.fi/a/74-20098566;Nato-lähde Reutersille: Sotilasliittoa odottavat massiiviset investoinnit;8.7.2024 9:20
74-20098572;https://yle.fi/a/74-20098572;Viktor Orbán vierailee nyt Kiinassa ”rauhanmatkalla” – Xi toivoo Ukrainaa ja Venäjää neuvottelupöytään;8.7.2024 9:46
74-20097830;https://yle.fi/a/74-20097830;”Monesti nyrkkeilijätkin jatkavat liian kauan” – tutkija uskoo Bidenin jättävän presidenttikisan pian;8.7.2024 10:42
74-20098662;https://yle.fi/a/74-20098662;Ruotsi teki täyskäännöksen maanpuolustuksessa, ja siksi maa osallistuu Nato-kokoukseen ihan eri tunnelmissa kuin Suomi;8.7.2024 17:40
74-20098692;https://yle.fi/a/74-20098692;Alexander Stubbin matka Nato-kokoukseen viivästyy;8.7.2024 17:47
74-20098681;https://yle.fi/a/74-20098681;Unkarin Orbán edistää ”rauhanmatkallaan” vain omaa etuaan, muistuttaa ulkopolitiikan tutkija;8.7.2024 21:43
74-20098719;https://yle.fi/a/74-20098719;Valkoinen talo: Ei merkkejä, että Naton liittolaisia pitäisi vakuuttaa Bidenin kunnosta;8.7.2024 21:58
74-20098725;https://yle.fi/a/74-20098725;Biden ja Britannian Starmer tapaavat keskiviikkona Washingtonissa;9.7.2024 0:27
74-20098728;https://yle.fi/a/74-20098728;Biden lupailee Nato-kokouksesta lisätukea Ukrainan ilmatorjunnalle;9.7.2024 2:38
74-20098585;https://yle.fi/a/74-20098585;Normaali vanheneminen ei etene näin nopeasti, sanoo professori – Naton huippukokouksessa huomio kiinnittyy Bidenin kuntoon;9.7.2024 5:20
74-20098736;https://yle.fi/a/74-20098736;75-vuotias Nato viettää juhlavuottaan tänään alkavassa Washingtonin huippukokouksessa;9.7.2024 6:20
74-20098704;https://yle.fi/a/74-20098704;Katso aamun pääuutiset;9.7.2024 6:30
74-20098758;https://yle.fi/a/74-20098758;Kiina ja Valko-Venäjä aloittivat sotaharjoitukset lähellä Puolan rajaa;9.7.2024 9:08
74-20098825;https://yle.fi/a/74-20098825;Ruotsin valtio tarjosi Suomen presidentille kyydin Nato-huippukokoukseen;9.7.2024 13:19
74-20098587;https://yle.fi/a/74-20098587;Analyysi: Hoiperteleva Biden, rakoilevat rivit ja kiusallinen vierailu Putinin luona nakertavat Naton uskottavuutta;9.7.2024 13:56
74-20098850;https://yle.fi/a/74-20098850;Saksan liittokansleri Scholz ei ole huolissaan Bidenin kunnosta;9.7.2024 14:36
74-20098875;https://yle.fi/a/74-20098875;Orbán suuntasi huippukokouksen jälkeen Trumpin puheille – keskustelun aiheena rauha Ukrainassa;9.7.2024 16:07
74-20098829;https://yle.fi/a/74-20098829;Miksi Venäjä iski julmasti lastensairaalaan? Kristi Raikilla on ikävä vastaus, jonka juuret ovat historiassa;9.7.2024 17:31
74-20097412;https://yle.fi/a/74-20097412;Venäläinen ”renessanssiruhtinas” rakensi pienois-Euroopan suomalaisten sukukansan maille;10.7.2024 5:20
74-20098946;https://yle.fi/a/74-20098946;Vaikutelma Bidenista ei vastannut kuvaa, joka Yhdysvaltain mediassa on ollut, sanoo presidentin tavannut Stubb;10.7.2024 6:06
74-20098944;https://yle.fi/a/74-20098944;Suomi valmistautuu kulisseissa siihen, että Trump palaa valtaan;10.7.2024 6:24
74-20099002;https://yle.fi/a/74-20099002;Stubb pääsi ykköspaikalle Bidenin viereen – Suzanne Innes-Stubb edusti tyylikkäässä housupuvussa;10.7.2024 12:39
74-20099109;https://yle.fi/a/74-20099109;Blinken: Nato-liittolaiset aloittaneet F-16-hävittäjien toimitukset Ukrainalle;10.7.2024 16:09
74-20099114;https://yle.fi/a/74-20099114;Käännytyslaista on luvassa äärimmäisen tiukka äänestys – RKP:llä ratkaisijan paikka;10.7.2024 18:29
74-20099149;https://yle.fi/a/74-20099149;Näyttelijä George Clooney kehotti Bidenia vetäytymään – ja yhtäkkiä demokraatteja liittyi kuoroon;10.7.2024 19:20
74-20099162;https://yle.fi/a/74-20099162;Nato arvostelee julkilausumassaan Venäjää ja Kiinaa;11.7.2024 0:03
74-20099169;https://yle.fi/a/74-20099169;”Emme tule koskaan tunnustamaan Venäjän Ukrainalta miehittämiä alueita” – katso tästä Naton tärkeimmät ratkaisut;11.7.2024 6:03
74-20099136;https://yle.fi/a/74-20099136;Katso aamun pääuutiset;11.7.2024 6:30
74-20099174;https://yle.fi/a/74-20099174;Paine istuvan presidentin ympärillä kasvaa – ensimmäinen demokraattisenaattori vaatii Bidenia vetäytymään kisasta;11.7.2024 7:01
74-20099201;https://yle.fi/a/74-20099201;Kiina järjestää sotaharjoituksia Valko-Venäjän kanssa Naton itärajalla;11.7.2024 9:40
74-20099103;https://yle.fi/a/74-20099103;Suomalaisupseeri amerikkalaislehdelle: Ukrainan sota paljasti perinteisten tykin­ammusten ylivoimaisen piirteen;11.7.2024 10:01
74-20099188;https://yle.fi/a/74-20099188;Suzanne Innes-Stubbin vieruskaveri oli Unkarin änkyräjohtaja Orban – katso kuvat Naton juhlaillalliselta;11.7.2024 11:44
74-20098953;https://yle.fi/a/74-20098953;Sotilaspoliisi pysäyttää kalastajat – vanhasta tehdasalueesta tuli Naton myötä sotilasalue Kemissä;11.7.2024 14:29
74-20099295;https://yle.fi/a/74-20099295;Time: Unkarin pääministeri aikoo tavata Trumpin Floridassa;11.7.2024 14:34
74-20099221;https://yle.fi/a/74-20099221;Bidenin kohtalo voi ratketa tänään – seuraa näitä uutisia;11.7.2024 14:57
74-20099244;https://yle.fi/a/74-20099244;Ukraina saa pian kauan odottamansa F-16 -hävittäjät – kysyimme Ilmari Käihköltä, onko niillä vaikutusta sodan kulkuun;11.7.2024 15:43
74-20099192;https://yle.fi/a/74-20099192;Suuren valiokunnan puheenjohtaja uskoo, että käännytyslaki vaikuttaa Venäjään ennaltaehkäisevästi;11.7.2024 15:45
74-20099242;https://yle.fi/a/74-20099242;Suomi aloittaa jäänmurtajayhteistyön Yhdysvaltojen ja Kanadan kanssa – taustalla Kiinan toimet arktisella alueella;11.7.2024 17:00
74-20099354;https://yle.fi/a/74-20099354;Tutkija Raik: Natolta yllättävän tiukkaa viestiä Kiinalle;11.7.2024 23:39
74-20099356;https://yle.fi/a/74-20099356;Joe Biden kutsui Zelenskyiä vahingossa Putiniksi ja Harrisia Trumpiksi;12.7.2024 1:04
74-20099359;https://yle.fi/a/74-20099359;Analyysi: Vain yksi maa rikkoi Naton yksimielisyyden Ukrainasta;12.7.2024 6:03
74-20099364;https://yle.fi/a/74-20099364;CNN: Venäjä suunnitteli saksalaisen asevalmistajan Rheinmetallin toimitusjohtajan murhaa;12.7.2024 6:25
74-20099342;https://yle.fi/a/74-20099342;Katso aamun pääuutiset;12.7.2024 6:30
74-20099372;https://yle.fi/a/74-20099372;Orbán tapasi Trumpin Nato-kokouksen jälkeen – Orbánin ”rauhanmatkat” herättävät paheksuntaa;12.7.2024 7:24
74-20099400;https://yle.fi/a/74-20099400;Republikaanit hyötyvät Bidenin terveydentilaan liittyvästä keskustelusta – tutkija: ”Tämä on heille otollista”;12.7.2024 9:20
74-20099412;https://yle.fi/a/74-20099412;Kultaiset siivet ilmestyivät Unkarin johtajan selkään – katso kuva Orbánin ja Trumpin poseerauksesta;12.7.2024 12:10
74-20099523;https://yle.fi/a/74-20099523;Unkarin Orbán sooloilee ja sai jopa siivet selkäänsä – Hänelle tuli kiire Moskovaan, sanoo tutkija;12.7.2024 19:34
74-20099565;https://yle.fi/a/74-20099565;Australian pääministeri kehottaa Venäjää perääntymään vakoilusta tehtyjen pidätysten jälkeen;13.7.2024 8:43
74-20099575;https://yle.fi/a/74-20099575;Puola aikoo käyttää 5 prosenttia BKT:sta puolustukseen ensi vuonna;13.7.2024 11:18
74-20099578;https://yle.fi/a/74-20099578;NYT: Bidenin tiedotustilaisuutta katsottiin enemmän kuin tämän vuoden Oscar-gaalaa;13.7.2024 12:00
74-20099854;https://yle.fi/a/74-20099854;Kreml syyttää Trumpin murhayrityksestä Bidenin hallinnon luomaa ilmapiiriä;15.7.2024 20:27
74-20099927;https://yle.fi/a/74-20099927;Orbán: Trump valmis toimimaan rauhanvälittäjänä Ukrainan ja Venäjän välillä;16.7.2024 12:30
74-20096850;https://yle.fi/a/74-20096850;Suomalaisteknologiaa laukaistaan avaruuteen – ”Tulevaisuudessa pystytään kuvaamaan koko maapallo kerran päivässä”;16.7.2024 17:18
74-20099987;https://yle.fi/a/74-20099987;”En oikeastaan välitä siitä, mitä Ukrainalle tapahtuu” – Trumpin varapresidenttiehdokas lopettaisi tuen Ukrainalle;16.7.2024 19:46
74-20099962;https://yle.fi/a/74-20099962;Trump otti luodin, Biden ottaa nokoset – Bidenilla ei ole enää mahdollisuuksia voittaa, sanoo tunnettu amerikkalaisprofessori;17.7.2024 5:45
74-20100168;https://yle.fi/a/74-20100168;Suomen ja Ruotsin hävittäjät saattoivat venäläishävittäjiä pois Itämereltä;17.7.2024 14:59
74-20100255;https://yle.fi/a/74-20100255;Analyysi: Trumpin varapresidenttiehdokas lauloi sydänmaille rakkauslaulun, murjoi Bidenia ja antoi liittolaisille vakavan varoituksen;18.7.2024 8:43
74-20100100;https://yle.fi/a/74-20100100;Venäjän rajan läheisyys loi teeman Kuhmon kamarimusiikkifestivaalille;18.7.2024 11:32
74-20100284;https://yle.fi/a/74-20100284;Bidenin presidenttikisan loppu on lähellä – viisi asiaa kertoo, että kulissien takana todella kiehuu;18.7.2024 12:51
74-20100624;https://yle.fi/a/74-20100624;Venäjä-mielisistä kyberhyökkäyksistä epäilty kolmikko otettiin kiinni Espanjassa;20.7.2024 14:25
74-20100693;https://yle.fi/a/74-20100693;Suomen ilmatilassa lensi kaksi yhdysvaltalaista B-52-pommikonetta – katso kuvat;21.7.2024 12:42
74-20100716;https://yle.fi/a/74-20100716;Tutkija: Pommikoneet ovat tärkein tapa viestiä ulospäin, että Yhdysvallat turvaa liittolaisiaan;21.7.2024 18:52
74-20100739;https://yle.fi/a/74-20100739;F-16-hävittäjä tuli ”miehen ikään” – viisikymppinen Nato-maiden ilmavoimien työjuhta nähdään kohta myös Ukrainassa;21.7.2024 20:40
74-20100565;https://yle.fi/a/74-20100565;Biden astui viimein syrjään – hänet tullaan muistamaan ainakin viidestä asiasta;21.7.2024 21:31
74-20100751;https://yle.fi/a/74-20100751;Neljä merkittävää seikkaa selittää, mihin Bidenin ehdokkuus kaatui;22.7.2024 5:00
74-20092533;https://yle.fi/a/74-20092533;Johannes Roviomaan kolumni: Eurooppalaisen siirtomaavallan viimeiset näytökset esitetään Grönlannissa;22.7.2024 6:45
74-20100784;https://yle.fi/a/74-20100784;Presidentti Niinistö kertoo, millaisen kuvan Kamala Harris jätti kahdenkeskisissä keskusteluissa;22.7.2024 9:53
74-20100796;https://yle.fi/a/74-20100796;EU:n ulkoministerit kokoontuvat keskustellakseen Unkarin EU-puheenjohtajuuden kohtalosta;22.7.2024 10:24
74-20100813;https://yle.fi/a/74-20100813;Nato julkaisi uutta tietoa Suomen yli lentäneistä pommikoneista: eivät väistäneet venäläisiä, vaikka Venäjä niin väittää;22.7.2024 12:12
74-20100775;https://yle.fi/a/74-20100775;Kamala Harrisin talouslinjasta tiedetään vähän, mutta se mitä tiedetään, on Suomen elinkeinoelämälle mieluisaa;22.7.2024 17:26
74-20100769;https://yle.fi/a/74-20100769;Katso päivän tärkeimmät uutiset nopeasti tästä;22.7.2024 20:30
74-20100922;https://yle.fi/a/74-20100922;EU siirtää tärkeät ministerikokoukset Budapestista Brysseliin;22.7.2024 21:13
74-20101008;https://yle.fi/a/74-20101008;Tiedustelulain muutokset lausuntokierrokselle;23.7.2024 11:58
74-20100441;https://yle.fi/a/74-20100441;Ankara ilmasto rikkoi lentokentän mosaiikiksi – Enontekiön lentoasemalla alkaa vihdoin miljoonaremontti;24.7.2024 7:57
74-20101224;https://yle.fi/a/74-20101224;Näin Kamala Harrisin Gaza-linja voi vaikuttaa Yhdysvaltojen presidentinvaaleihin;24.7.2024 20:03
74-20101322;https://yle.fi/a/74-20101322;Analyysi: Väistyvän valtiomiehen viimeinen taisteluhuuto;25.7.2024 6:03
74-20101469;https://yle.fi/a/74-20101469;Suomalaiset Hornetit nousivat ilmaan Romaniassa venäläisdroonien takia;25.7.2024 17:44
74-20101477;https://yle.fi/a/74-20101477;Venäjän ja Kiinan koneet partioivat yhdessä Alaskan lähellä;25.7.2024 19:23
74-20099497;https://yle.fi/a/74-20099497;Sadat turistit saapuvat joka päivä vanhaan tuberkuloosiparantolaan Suomessa – innokkaimmat jäävät yöksi;25.7.2024 21:15
74-20101780;https://yle.fi/a/74-20101780;Putin uhkaa länttä kilpavarustelulla, jos Yhdysvallat vie uusia ohjuksia Saksaan;28.7.2024 13:02
74-20102035;https://yle.fi/a/74-20102035;Israel vaatii Natoa erottamaan Turkin sotilasliitosta;29.7.2024 22:27
74-20102418;https://yle.fi/a/74-20102418;Balkanin maastopalot jatkuvat – Pohjois-Makedonia saattaa pyytää Natolta apua;31.7.2024 14:38
74-20102411;https://yle.fi/a/74-20102411;Reserviläiset saivat käyttöönsä ensimmäiset uudet AR-15-kiväärit;1.8.2024 10:03
74-20102090;https://yle.fi/a/74-20102090;Turhautuminen Unkariin nousi uudelle tasolle – asiantuntijat arvioivat Ylelle, mitä maa liittolaisilleen tarjoaa;2.8.2024 5:20
74-20102764;https://yle.fi/a/74-20102764;Kiinan ja Venäjän sotaharjoitukset Suomenlahdella ovat ensisijaisesti näpäytys Natolle, arvioivat asiantuntijat;2.8.2024 10:44
74-20102164;https://yle.fi/a/74-20102164;Sabotaasit yltyneet Euroopassa, Venäjällä voi olla sormensa pelissä myös Suomen tihutöissä;2.8.2024 17:34
74-20102780;https://yle.fi/a/74-20102780;Suomalaisilta europolitiikoilta suorat sanat Unkarille: Äänioikeus pois;2.8.2024 20:13
74-20102545;https://yle.fi/a/74-20102545;Puola valmistautuu sotaan Venäjän kanssa – ”Emme luovu senttimetristäkään”;3.8.2024 7:05
74-20102549;https://yle.fi/a/74-20102549;Miksi EU- ja Nato-maa Unkari vihaa Ukrainaa mutta rakastaa Venäjää? – tutkija avaa erikoisen asetelman taustoja;4.8.2024 10:05
74-20102199;https://yle.fi/a/74-20102199;Janne Riiheläisen kolumni: Lähiaikoina tekoälyn avulla tehdään todennäköisesti jotain hyvin pahaa;6.8.2024 6:45
74-20103345;https://yle.fi/a/74-20103345;Kuopion lentoaseman 20 miljoonaa maksanut jättiremontti on valmis – tauolla ollut lentoliikenne alkaa keskiviikkona;6.8.2024 14:00
74-20103185;https://yle.fi/a/74-20103185;F-16-hävittäjät auttavat vihdoin Ukrainaa sodassa – näin ne tuhoavat Venäjän sotavoimia;6.8.2024 15:04
74-20103617;https://yle.fi/a/74-20103617;Sauli Niinistö: ”Suomen on näyttäydyttävä vahvana ulkopuolelle”;7.8.2024 14:05
74-20103696;https://yle.fi/a/74-20103696;Lennosto haluaa Rovaniemen lentoasemalle uuden kiitotien, perustelee valmiudella – ”pienentäisi riskiä”;7.8.2024 17:42
74-20103944;https://yle.fi/a/74-20103944;”Väitteessä totuuden jyvä” – ruotsalaisten sotilaiden sijoittamisesta Lappiin on keskusteltu, mutta päätökset puuttuvat;8.8.2024 18:19
74-20104052;https://yle.fi/a/74-20104052;Hämeenlinna tarjoutui Suomeen tulevan Nato-esikunnan kotikaupungiksi;9.8.2024 12:17
74-20104084;https://yle.fi/a/74-20104084;Pääministeri Orpo ja Viron pääministeri Michal tapaavat Helsingissä;9.8.2024 12:25
74-20103848;https://yle.fi/a/74-20103848;Ministeri Häkkäsen mielestä olisi fataali virhe luopua ydinaseista: ”Silloin Venäjä voisi viedä pelotettaan vielä pidemmälle”;9.8.2024 13:30
74-20104832;https://yle.fi/a/74-20104832;Kansallismuseo tuo suosituimpia aarteitaan Lappeenrantaan: esille tulevat muun muassa Nato-kynä ja Kekkosen silmälasit;14.8.2024 9:38
74-20104984;https://yle.fi/a/74-20104984;Saksassa yksi sotilastukikohta suljettu, toisen turvallisuustasoa nostettu;14.8.2024 15:36
74-20104969;https://yle.fi/a/74-20104969;Viron uusi pääministeri kannattaa tunnelia Tallinnaan – Mitä hän ajattelee naapureistaan Suomesta ja Venäjästä?;14.8.2024 17:06
74-20105088;https://yle.fi/a/74-20105088;Uudet hävittäjät lentävät Lapin taivaalla parin vuoden päästä – koneiden myötä Lappiin tulee kymmeniä työpaikkoja;15.8.2024 19:36
74-20105372;https://yle.fi/a/74-20105372;Nord Stream, Balticconnector, Estlink - mitä on selvinnyt kaasuputkien ja kaapeleiden katkojista;16.8.2024 17:14
74-20105532;https://yle.fi/a/74-20105532;Ukraina saa ehkä merkittävän lisän asearsenaaliinsa: ”Venäjällä tulee olemaan suuria vaikeuksia”, sanoo saksalaistutkija;16.8.2024 20:52
74-20105648;https://yle.fi/a/74-20105648;Tutkija uskoo Venäjän ilahtuvan Saksan suunnitelmista leikata Ukraina-tukea – ”Jossain poksautetaan auki samppanjapullo”;17.8.2024 21:20
74-20103227;https://yle.fi/a/74-20103227;Nuoret kertovat itärajan kuulumiset – ”En mie usko, että ne tähän Parikkalaan ekana hyökkäisi”;18.8.2024 14:27
74-20105854;https://yle.fi/a/74-20105854;Yhdysvaltain ja Norjan F-35-hävittäjät osallistuvat koulutustapahtumaan Suomessa;19.8.2024 12:15
74-20105369;https://yle.fi/a/74-20105369;Uumajalaisten mielipiteet Merenkurkun ylittävästä sillasta jakautuivat: ”En usko, että se tapahtuu huomenna”;19.8.2024 18:13
74-20106257;https://yle.fi/a/74-20106257;Suomi havittelee yhä TNT-räjähdetehdasta – päätös syksyn aikana;20.8.2024 18:41
74-20106255;https://yle.fi/a/74-20106255;Mediat: Venäjän valtionmedia seurasi presidentti Stubbin venettä Ahvenanmaalla;20.8.2024 19:08
74-20105922;https://yle.fi/a/74-20105922;Suomalainen Varjo valmistaa virtuaalilasit, joilla Yhdysvaltain helikopteripilotit harjoittelevat;21.8.2024 6:11
74-20106248;https://yle.fi/a/74-20106248;Ukraina ylitti Kurskissa Venäjän ”punaiset linjat” – tutkija: Venäjä ollut silmiinpistävän hiljaa;21.8.2024 7:41
74-20106353;https://yle.fi/a/74-20106353;Puolustusministeri: Suomeen voi tulla pidempiaikaisia joukkoja useista eri Nato-maista;21.8.2024 13:33
74-20106484;https://yle.fi/a/74-20106484;Suomalainen kurdiaktivisti pidätettiin Turkissa – pitkäaikainen aktivisti kritisoi avoimesti Turkin hallintoa;21.8.2024 16:42
74-20106408;https://yle.fi/a/74-20106408;Hallitus ei luovu tunnin junasta, vaikka rahaa nielisi myös pohjoisen huoltovarmuus;22.8.2024 9:58
74-20106182;https://yle.fi/a/74-20106182;Ykkösaamussa suurlähettiläs Mikko Hautala – mitä haluat kysyä häneltä?;22.8.2024 10:48
74-20105007;https://yle.fi/a/74-20105007;Tutkimusprofessorilla on käsitys, miksi Venäjä noudattaa kansainvälistä sopimusta Jäämerellä, kun monia muita se rikkoo;22.8.2024 13:01
74-20106684;https://yle.fi/a/74-20106684;Puolustusministeriön osastopäällikkö Naton huippuvirkaan;22.8.2024 14:20
74-20106776;https://yle.fi/a/74-20106776;Naton lentotukikohta Saksassa nosti turvatasoaan;23.8.2024 2:12
74-20106377;https://yle.fi/a/74-20106377;Kari Enqvistin kolumni: On kuin kävisimme Venäjän kanssa nyrkkeilyottelua, mutta takaisin lyöminen on meiltä kielletty;23.8.2024 7:05
74-20106790;https://yle.fi/a/74-20106790;Viisi kohtaa Harrisin puheesta: Vakuutti tukeaan Natolle ja varoitti Trumpista;23.8.2024 8:21
74-20106908;https://yle.fi/a/74-20106908;Harrisin puhetta hehkutetaan: ”Tällä viikolla olen sitä mieltä, että Harris voittaa”, sanoo Risto E.J. Penttilä;23.8.2024 18:43
74-20106911;https://yle.fi/a/74-20106911;Suurlähettiläs Mikko Hautala: Yhdysvalloille liittolaissuhteen romutus olisi geopoliittinen itsemurha;24.8.2024 8:05
74-20105373;https://yle.fi/a/74-20105373;Näkymätön vihollinen väijyy telaketjuissa – suuria Nato-harjoituksia edeltää viikkojen pesuruljanssi;26.8.2024 5:30
